ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
6400
ITEM: BOX BOUNDS ss pp pp
-9.7926982851326834e+00 3.6894730484111182e+02
0.0000000000000000e+00 1.4440000000000000e+01
0.0000000000000000e+00 1.4440000000000000e+01
ITEM: ATOMS id vx vy vz
6117 0.817837 -1.55363 3.60162
6050 -1.00077 3.1395 -1.00995
6113 -0.483166 -0.195356 -1.17276
6102 -1.6514 -0.0322981 -1.16629
6116 3.11694 -1.16592 -2.3094
6118 -0.806066 0.662354 0.126899
6163 -4.83176 5.06148 -0.587592
6179 -4.26063 -0.687838 -0.705329
6181 -1.44222 -2.07514 0.285784
6114 -2.53257 -0.265893 2.91309
6177 0.106169 0.728207 -0.939268
6166 -1.85396 -0.813592 0.549166
6180 3.59839 -2.31638 -0.726111
6182 0.103504 1.5289 0.535472
6227 -4.16541 -0.782446 2.27029
6243 -1.63884 1.04049 -1.54495
6245 -1.13923 -1.04575 -0.286979
6178 -2.28388 0.285324 1.43159
6241 -2.66745 -0.753362 -1.03979
6162 1.08763 0.646718 1.12819
6246 0.464636 -1.14321 0.423478
6244 0.551351 0.421664 -0.542684
6230 0.174016 0.426171 -3.85198
6291 -1.1065 2.57597 0.823912
6307 2.46154 1.48704 -0.851773
6309 2.28373 -0.080117 1.23151
6310 -0.399988 -2.23233 -2.61119
6226 -1.0053 -1.20944 1.35316
6305 -1.71105 -2.36062 -0.663807
6242 -1.36363 2.2244 -0.828251
6308 -2.95041 2.08006 -1.66653
6294 0.660032 -1.25018 -2.53682
6306 -1.78699 -1.49608 -1.29251
6355 -3.61691 0.929508 3.34358
6358 -2.34943 2.12295 2.20398
6371 -0.459522 -2.09571 0.908781
6372 -2.27574 1.02041 -0.647559
6373 -3.279 -0.712641 -0.678389
6374 1.71123 -3.48816 0.154063
6369 -0.0160383 -1.55529 2.37351
6290 0.355396 -3.05449 -0.518639
6354 -3.55956 -1.03017 0.187739
6370 -4.68637 -3.89839 -0.856025
4 0.213793 1.55135 -0.353645
5 -2.57409 2.12094 1.3522
51 1.04675 -0.147042 -1.78097
52 2.70634 -2.16081 2.41679
53 3.31515 -1.1366 -0.131888
54 2.41633 1.5797 1.11053
49 2.82291 -4.01903 -2.71188
50 -0.206472 0.187864 -0.447689
69 1.66625 0.152312 -3.81165
68 -1.87988 1.85397 -1.50424
115 1.93539 1.28749 1.72858
117 0.25885 -0.389439 1.73115
116 -0.749395 -0.301503 -0.248743
118 2.35512 -3.07333 2.22703
179 0.0397438 0.150314 -0.0781427
113 3.91032 -0.176318 0.953986
114 -1.29322 -0.474266 -2.02528
129 1.87657 0.80153 2.67502
177 -0.71991 2.27149 4.38128
197 2.53168 -2.55855 4.9087
133 -0.903637 0.168392 2.41155
181 1.06973 0.196031 1.90408
132 2.2039 -2.37003 1.39907
180 1.42443 -0.218147 0.0147319
182 -4.01342 0.249001 -0.306757
245 2.27533 1.34072 2.70723
243 -0.991407 1.41567 1.91914
193 0.269533 -0.871804 2.84663
241 -1.52766 -1.6314 -2.78446
196 -1.74403 -3.13491 0.15217
261 0.785405 4.14705 2.21032
244 -1.17565 -0.810867 -4.54118
246 -2.37132 -4.76044 -0.10449
307 3.64623 2.35569 -0.46592
309 1.82736 -0.36964 0.562295
257 -1.07544 1.93919 0.544223
305 0.433122 1.30537 0.696497
242 1.46226 3.40885 0.83626
325 0.397233 -1.76036 0.263127
260 -4.20617 0.519945 5.20283
308 1.28377 -0.525178 -1.99454
310 -0.207029 -1.20729 -0.272139
371 1.88656 -0.145552 -0.300183
373 2.24727 1.6772 -0.280592
369 -1.39671 0.356078 2.0774
321 -1.22399 -1.38516 -3.69462
306 0.299856 2.65557 0.54137
324 0.0494723 -1.77309 -4.58487
389 7.00121 0.0083015 -1.2908
372 -0.528518 1.01202 -0.530731
374 -0.899226 1.86704 0.498446
435 -0.814999 -1.34024 -1.62595
437 6.20131 -1.87995 -0.531635
370 -1.44704 0.161451 1.99619
385 0.643361 1.43729 5.17641
388 1.74067 -1.81639 0.668692
453 0.540719 -1.71003 -1.91363
436 -1.53273 -2.92049 3.91439
438 -3.82884 -1.30643 -1.84264
499 2.83011 -0.960138 -2.60115
501 -1.57438 -3.06674 -1.03558
434 0.873966 -0.491982 -2.17424
452 4.54545 0.712703 -1.09087
517 3.38829 6.72973 2.35553
500 -0.248682 1.85885 -3.68223
502 -1.10981 -3.31208 -1.38424
563 -3.22256 -5.16298 -1.48046
565 -0.825923 1.95445 -3.15735
498 2.2258 -1.33152 -0.387003
561 0.410568 -0.772415 -1.17513
516 -1.10641 1.72761 1.8765
581 0.61595 -1.19785 2.54422
564 2.08938 -1.01467 -2.5831
566 1.4577 -3.52505 0.836391
627 1.56025 0.636615 1.19667
629 -0.296129 -1.74767 -1.10388
562 4.3082 -3.88966 -1.82454
580 -3.20231 1.30316 0.422881
645 0.0989176 0.152385 -0.304809
628 0.246384 3.46416 -3.29857
630 -0.0223855 -1.13631 -2.53941
691 -2.86496 2.44918 0.147881
693 2.21146 -2.75696 0.430494
689 2.70497 6.01095 1.45843
644 -0.310366 -0.0818481 0.0214465
709 2.59659 -4.88696 2.23766
692 0.727014 -3.54898 1.47385
694 -1.44551 4.81996 -0.0849494
755 2.15007 0.82479 1.13388
757 -1.44207 -1.45891 -2.69566
690 -3.89905 2.17822 2.18963
773 0.820957 1.20752 -0.257323
708 -1.35041 2.50726 3.91579
756 -1.44335 -1.01375 -1.04586
758 -1.59038 -2.33484 0.727207
819 -0.472394 -0.0763574 0.442896
821 1.84059 -1.06003 -3.0259
837 -1.15688 2.25826 -0.564363
772 -1.37007 0.672055 -1.58602
822 3.48722 0.694405 -0.09818
820 1.36726 3.58308 -1.3375
883 3.78529 4.40744 -1.7994
885 -2.81057 2.84446 -1.20097
818 -0.995329 -3.7844 -0.349406
901 2.69503 -2.59782 0.245853
836 -2.60362 0.804851 -1.86107
884 -0.843539 -2.67975 -1.68392
897 -2.98459 -1.43998 2.02422
886 1.33584 -0.619444 -1.47849
947 -0.514689 2.03753 -0.0556009
949 -1.8863 2.4323 -2.35033
882 2.0338 -1.98651 1.17368
945 1.55247 -1.7964 -3.05187
948 -0.423965 -0.0458607 -0.683692
900 -0.0743837 -1.52638 -0.795002
950 -2.10322 0.719852 1.39806
946 -2.32232 0.256639 0.566208
965 0.76396 1.93822 4.23061
1011 2.19748 0.556683 3.96185
1013 -2.69502 0.0133596 3.7262
964 0.119293 -2.62291 -0.0880061
1014 3.34872 -1.84975 0.208808
1012 0.573798 2.77346 0.27577
1029 -2.45169 -3.16665 0.321925
1075 -0.0904735 2.11682 -2.91842
1077 -1.04507 -4.14613 1.09716
1025 -1.61716 0.853176 1.54337
1073 1.7483 -0.24358 1.85407
1028 -1.35315 -3.46932 0.350629
1076 -1.84019 0.25554 -3.30449
1078 1.72409 3.07606 -3.41431
1093 2.92744 -2.10905 -1.25107
1139 1.79561 2.66967 -1.45478
1141 1.63447 -2.93076 -1.12842
1089 -1.09771 -0.0453882 -0.14882
1137 5.99848 1.55822 -2.15846
1092 -1.34353 -0.866416 -1.68817
1140 -0.235553 3.46431 -0.544456
1142 -2.96478 0.807987 0.63676
1157 2.82591 -2.69172 1.65771
1203 -0.178071 -1.17045 1.1715
1205 2.03057 0.914915 -2.5001
1201 1.28747 0.744164 2.73706
1138 -0.440746 0.0070461 -1.48113
1156 0.499129 -2.54717 3.80154
1204 -0.638538 1.16183 0.666721
1206 -1.22927 2.09432 2.76108
1202 3.42768 1.21411 -1.23799
1221 0.684016 1.10685 -0.75367
1267 -2.76928 -1.36006 -1.58113
1269 -1.42209 -2.12682 -0.151505
1217 -2.69135 2.60001 0.562438
1265 0.399982 -0.437657 -2.16121
1220 -3.30038 1.52435 -2.43663
1268 -1.67248 -2.00722 -2.54104
1270 1.08931 -5.96123 -0.900331
1285 2.94658 2.71503 0.361386
1331 -1.35878 0.885725 -1.71411
1333 2.116 -0.28816 0.789911
1266 0.144517 1.68351 2.18106
1281 -0.524129 -0.43879 1.63467
1330 2.82162 -1.52648 0.150461
1284 -0.986653 2.01907 0.283254
1332 3.96367 -1.03197 -1.44176
1334 0.059508 -1.87556 2.74284
1349 0.562986 0.489151 1.48924
1395 2.23529 -0.383585 -0.422969
1397 -2.48188 2.65552 -3.32792
1398 1.46521 0.57796 -2.54718
1345 3.5353 2.61931 1.94671
1394 -0.4303 0.471619 2.51484
1396 -1.85708 -1.95205 -2.15848
1413 2.43364 0.344827 3.40474
1461 -0.942999 -2.92488 3.69684
1459 1.88592 -0.316943 1.44896
1460 -0.129391 0.296426 -0.428397
1462 -4.8023 -0.00840652 0.679299
1409 -0.457688 1.77472 -3.67758
1458 -0.794844 0.282083 0.312395
1412 3.26133 -1.36889 0.233739
1477 -1.841 -0.642872 -5.601
1525 -0.522063 1.06216 3.43257
1523 1.98663 -1.2397 -1.6015
1476 2.25786 -0.80063 1.33194
1524 0.897282 -1.03392 1.14767
1526 1.77795 -0.820747 2.50224
1521 1.63163 3.28118 -1.5192
1541 0.596612 -1.21318 3.53676
1587 0.417429 0.377731 -0.404463
1589 -1.79946 2.87857 -1.88209
1540 -0.0345662 -1.84259 -1.4214
1588 3.41391 1.84512 -2.70684
1590 -0.155993 1.18794 -2.99067
1585 -1.24145 -1.82136 -1.52679
1586 3.39689 0.353355 -5.61727
1604 -0.797473 -0.779215 1.43635
1605 -0.866691 -3.0347 1.98566
1651 -2.32402 -1.75997 -2.81703
1653 -1.43311 4.0761 -2.16212
1652 1.22918 -1.10716 -0.256932
1654 0.157403 3.71685 -1.8138
1601 0.65001 2.50362 0.955084
1649 1.75067 2.28773 4.2511
1668 -0.205089 2.51695 1.82445
1669 -1.67357 -0.013984 2.48061
1715 -0.889098 2.12066 -1.8544
1717 0.387224 0.0327921 -1.32472
1716 2.57295 3.33049 2.69922
1718 -3.24863 -0.798439 1.75813
1714 -1.04061 -0.368589 -0.472874
1713 0.856115 1.30922 -3.17853
1733 1.35029 -2.07711 1.5486
1729 2.02098 0.694114 -1.89277
1732 -0.760817 2.18816 3.87505
1779 1.63456 1.67305 0.166891
1781 -0.787477 1.45267 -1.08718
1780 -3.84996 -2.36379 4.06674
1782 2.26494 -0.802666 1.02119
1778 -4.07586 -0.261511 -1.24309
1843 4.88378 -0.0743604 -0.491953
1797 -4.25372 -1.99914 0.976325
1796 -3.01448 -1.71516 1.99259
1845 -1.15606 0.335238 0.427541
1844 -2.89081 -1.2353 -2.162
1846 -1.23671 -1.58247 -3.98201
1793 -0.802152 -2.47607 -1.7718
1861 3.87435 1.48357 0.249289
1857 -0.30482 -2.47528 -2.94106
1907 -0.302222 1.45098 -0.170168
1909 1.32257 -2.67688 -0.0144986
1860 -0.667416 3.40947 -0.539281
1908 -0.301291 4.2801 0.452967
1910 -0.21572 1.31058 -0.70674
1906 -0.130895 4.61119 -1.01395
1924 0.517483 -1.05223 -0.541008
1925 -1.79001 -1.59305 4.00869
1971 0.00710344 2.1603 1.33658
1973 -1.94164 -3.19506 0.161715
1969 -2.00127 0.411927 2.67729
1974 0.647956 -1.09247 1.94069
1972 0.313899 3.35415 0.814113
1989 0.644073 -3.11315 2.48725
2035 2.43792 -0.294736 -0.115636
2037 0.219612 -0.307681 0.355644
1988 -1.65761 -3.44134 -0.526027
2038 -0.229539 0.45598 -0.300381
2036 0.00836209 5.51467 -0.250093
2034 -2.44097 -1.46042 1.96486
2099 -1.02778 0.12353 -4.39003
2101 -2.52599 3.02461 1.72338
2052 0.901985 -0.244929 3.28924
2100 -4.6229 2.57978 -1.3152
2102 -1.1549 0.436745 -0.655164
2117 -0.261109 -4.08731 0.613596
2163 -2.44047 -0.444566 -0.544145
2165 -1.69248 -1.65766 3.55923
2164 -0.263138 0.494186 0.782552
2166 -1.53393 1.6354 0.625676
2227 -2.17734 1.39248 2.60879
2229 0.368327 -4.44442 -0.46547
2230 0.547325 1.90868 2.02238
2228 -2.13637 1.90775 -0.524337
2291 -1.89868 -1.68859 -2.64997
2293 -0.678711 -2.47482 4.23844
2294 1.8454 1.25876 -0.446021
2292 1.33703 -1.12606 0.662852
2290 4.93751 -1.74787 0.497945
2355 4.12078 1.39682 0.435834
2357 1.51145 -0.392359 -0.596047
2356 -3.33918 -1.53098 -0.784999
2358 -1.81085 0.247193 1.02218
2419 0.134942 1.14794 0.607696
2421 -1.9129 0.467681 0.795513
2420 2.3061 1.37334 -0.487283
2422 -2.25845 0.669737 -1.09007
2483 0.595462 -1.72681 1.56342
2485 3.51324 -1.90421 -1.08161
2484 -0.819193 -1.97028 1.31592
2486 0.166363 0.19566 4.04073
2547 2.42949 2.96615 -1.04616
2549 0.221222 0.205372 3.46759
2548 1.13808 3.87846 1.17725
2550 -0.0704804 0.936263 -2.00744
2611 0.52258 0.0346211 0.0193883
2613 0.492575 -1.9507 -1.45087
2612 0.477195 1.33304 3.10972
2614 1.49337 -0.724345 -2.77482
2675 0.87165 2.12402 0.85145
2677 -2.90663 3.62868 -2.70722
2676 0.407363 -0.0504982 0.853491
2678 0.747402 0.709364 -1.18097
2739 0.0887034 -1.45444 1.87329
2741 -1.52941 -1.84569 0.553736
2740 0.0439235 2.69326 0.448099
2742 0.70513 1.21095 1.09952
2803 -0.754125 -0.927195 -0.398001
2805 -3.96903 0.790366 2.65994
2804 -1.50835 0.220904 -1.04092
2806 -2.53182 0.61547 -0.836959
2801 1.99268 1.17755 -0.965437
2867 -2.09664 2.87153 2.91566
2869 -1.73323 -1.49037 0.297685
2868 -2.74235 5.12792 -2.68247
2870 -2.30043 2.07864 -0.79984
2931 -0.741815 -1.25506 0.517826
2933 1.62103 2.15838 1.84938
2932 -0.913516 5.29851 -0.835209
2934 -0.30455 0.148828 2.36342
2997 -3.45766 2.74295 0.0347049
2930 1.46151 -0.976791 -2.12538
2995 2.71626 1.94718 -1.36933
2996 -4.75563 -0.606324 -0.792101
2998 0.378737 -0.21972 1.00062
3059 -1.03591 4.09443 0.991225
3061 2.07775 2.12887 1.76921
3062 -2.66274 -2.94023 1.16212
3060 1.74306 -1.64584 0.811835
3123 -0.199955 -2.49098 -0.102828
3125 0.645089 0.669042 -0.195048
3121 -3.60174 0.81765 -0.295221
3124 5.50772 0.00494773 1.41008
3126 2.1464 -0.561292 2.63822
3187 -0.447999 1.96335 -4.1919
3189 -1.38208 -2.16794 -3.77745
3188 1.46802 1.10652 0.515264
3190 -2.74476 -0.866725 3.93671
3251 0.527335 -1.36366 0.169472
3253 1.459 1.56852 -1.4194
3252 -1.39586 3.18983 2.67902
3254 0.94259 1.98263 0.0897526
3315 1.63962 0.777202 2.16095
3317 1.07692 0.393218 -5.09075
3316 2.1722 -1.47144 0.887786
3318 0.523942 3.51982 -0.891963
3379 2.55898 0.913164 0.481306
3381 1.37647 -0.0591403 2.86544
3380 -0.58049 -0.311436 4.52786
3382 1.75533 -0.715052 3.03483
3445 1.75373 -2.62379 -4.69076
3443 0.56594 2.2183 -2.19174
3446 1.35862 1.68903 -1.71383
3444 1.17697 -0.767622 0.529094
3507 -0.41471 -2.30146 -1.12111
3509 -0.72578 -1.37072 0.346531
3460 0.620951 -1.88862 0.836865
3508 1.4913 -6.24741 0.191293
3510 -1.66494 -3.12517 -3.47135
3571 0.596192 0.667741 -0.488256
3573 -2.72443 3.78077 1.98271
3572 0.466586 0.477287 -1.79353
3574 -2.45354 0.680803 -2.99821
3635 -4.37386 -2.02333 -1.62304
3637 -1.9784 0.676631 -2.8012
3636 1.47653 1.25062 -0.891491
3638 2.59522 -1.36608 0.312474
3699 -1.57593 -1.45153 3.41108
3701 2.52286 2.91529 5.08314
3700 -0.595252 0.202673 2.64558
3702 -2.80023 -1.03245 2.83225
3763 -1.68586 -0.175465 1.39672
3765 6.15785 -3.83099 -1.34325
3764 0.976253 -2.34229 0.84539
3766 0.531103 1.80709 3.8216
3827 0.763825 5.28625 0.863708
3829 -2.01009 -0.101867 -3.46121
3828 -5.66883 4.07356 4.20414
3830 -0.565086 0.650287 -1.41431
3893 -3.00062 0.688162 0.463556
3891 0.705009 0.149572 1.61715
3892 1.69637 1.48591 0.336517
3894 -1.01954 1.13386 -1.56587
3955 1.89606 1.22482 -4.11053
3957 0.822898 -0.178423 -0.161711
3953 1.14294 -0.849393 -0.0293931
3956 0.404812 0.9624 -1.37737
3958 0.691473 -4.29959 3.02769
4021 2.81641 -0.973825 -0.128044
4019 0.931589 2.07089 -0.850808
4022 -3.76072 -1.22633 -3.17816
4020 -1.63616 0.470479 2.03556
4085 -1.50792 -2.43193 2.01247
4083 0.863699 1.9671 -3.62395
4084 1.53259 2.6112 3.02208
4086 2.3175 -0.851929 -0.676255
4149 -1.06256 -3.6017 -0.592027
4147 1.67223 -2.181 -2.07068
4148 -3.8473 -3.01888 1.04835
4150 2.69792 0.259402 0.53468
4211 -1.39166 -0.330488 1.00525
4213 1.23876 -1.12656 -3.80108
4146 0.634315 -2.92095 -4.42121
4214 -4.17949 -0.636298 -3.50178
4212 1.53848 1.75378 1.52959
4275 -1.66621 -1.45497 -2.31544
4277 -0.692941 -0.9897 -0.758091
4273 1.83412 1.96489 3.21416
4276 -1.21828 -1.35714 -0.453686
4278 -0.632025 -4.35174 0.125062
4339 1.18307 -0.481598 -1.39334
4341 0.648861 -3.29556 -0.841717
4342 3.22146 2.82735 2.24627
4340 -0.237663 -2.68224 1.08163
4274 3.13385 0.652695 0.40148
4403 -2.74167 -0.365641 2.6946
4405 1.61283 0.96451 -2.78733
4338 0.44108 -0.647455 1.27102
4401 -0.515136 -2.69675 -1.67479
4402 0.231352 2.34505 0.175872
4404 -2.89853 -1.20795 -1.80078
4406 -0.0585836 -2.30987 1.68965
4467 1.31009 1.39029 4.47755
4469 0.497309 -1.21421 1.10287
4468 3.8085 0.211886 0.926373
4470 -0.427977 3.14859 -1.20828
4465 -1.62657 0.436601 0.67223
4466 -0.480438 1.40039 -2.59838
4533 -3.5545 0.347006 -1.05498
4531 1.97304 -4.83581 -0.986092
4529 5.04751 2.15081 -1.17932
4532 1.75403 -1.36957 -0.222747
4534 -0.48344 0.86609 1.7525
4530 -2.13611 1.60906 0.580226
4595 -0.0643466 -0.34554 2.91503
4597 1.69918 0.308187 -1.86476
4596 3.36477 -1.68135 3.51914
4598 -0.654262 -0.80734 0.633203
4593 -1.1891 -1.81696 -1.14168
4594 1.9166 -0.46105 -2.63041
4613 -0.0019634 2.05265 -0.829807
4659 1.52687 -1.13251 1.39655
4661 -1.61221 -2.34355 0.126595
4657 0.324747 0.405444 1.94082
4660 -0.900078 0.98643 -0.976986
4662 -0.692953 1.25745 0.697211
4658 -0.262406 1.40821 0.699168
4723 0.639729 4.19913 2.74076
4725 -1.91151 0.96751 0.142664
4724 -1.91148 -1.77685 -2.33857
4726 -0.265528 0.517216 -2.0942
4721 0.180358 1.86454 1.55691
4722 -0.322417 -0.18971 0.0370531
4787 1.40018 1.62079 -0.188068
4789 1.26131 0.35062 1.58178
4788 -1.36561 2.95322 1.45986
4790 1.51752 -3.61793 -2.42314
4785 0.785256 -1.18973 2.56541
4786 1.08281 -2.66174 -1.68385
4851 -2.9919 -1.16975 0.439969
4853 -0.508353 0.154861 0.259714
4854 -2.40226 -0.465582 0.147436
4852 -1.29444 2.23856 1.66145
4849 1.97187 -0.671234 6.64513
4850 -2.67047 -2.85718 -2.9098
4869 -1.38966 2.29597 -0.583714
4868 3.69562 3.00314 -1.62614
4915 0.00256572 -0.300371 -1.87504
4917 -0.969509 1.23621 -2.70691
4918 0.909974 -1.64964 1.30631
4916 -2.3325 -0.0493254 -1.22031
4914 -3.6497 1.16778 -1.16387
4913 -2.65211 -0.559094 -0.359723
4933 -2.37743 -0.348121 -1.17875
4932 -1.63585 0.402066 -0.127618
4979 -3.37624 -2.05273 -0.0158768
4981 0.610824 -0.958644 -0.825954
4980 3.42756 1.50222 -1.5355
4982 -1.45144 1.69785 -1.7773
4977 -3.66752 0.0458996 -2.29104
4978 1.04585 -3.74941 0.386819
4996 3.23236 -0.134318 -4.06741
4997 0.839656 -0.435678 2.38454
5043 -1.56131 -0.744973 -2.43245
5045 -3.81455 1.58241 -3.65242
5044 0.967102 1.56058 -3.0757
5046 -3.89917 -1.56791 2.21224
5041 0.110513 0.329473 0.957052
5061 3.34196 -0.0105294 -0.839615
5060 -0.657636 -1.78376 -0.950021
5107 0.395116 -4.43452 2.47229
5109 -1.44361 -1.60517 -0.44134
5108 1.50025 -1.4474 -1.14435
5110 -1.4933 -0.11244 -1.16673
5106 -0.392161 -1.61659 -2.52636
5125 -1.48564 -0.25534 0.778497
5124 0.379434 -0.103564 0.746908
5121 2.43232 1.41798 -0.248587
5171 0.302212 -0.246026 1.40658
5173 -2.57622 0.646601 3.29289
5172 -0.302544 1.43099 -1.99099
5174 1.15275 0.321169 -1.76441
5169 0.716411 -4.0459 1.77299
5189 -0.662848 1.55042 0.882062
5235 2.60134 -3.5778 0.135997
5237 0.923149 -0.226052 3.28449
5236 -2.41613 1.91774 2.53534
5238 2.24461 -1.03283 0.488351
5253 -0.450335 3.56154 -3.08719
5299 -0.294796 0.136646 0.46115
5301 -1.21395 0.824474 4.17577
5300 -1.84795 0.433257 -0.982709
5302 -5.60697 0.754056 0.754924
5297 2.61187 -2.73584 -0.173163
5316 -0.118965 -0.896763 -0.25998
5313 -1.29902 1.52033 -0.0451705
5363 1.7379 2.78306 -2.39051
5365 -1.39132 2.03919 1.47111
5364 2.77501 -0.90411 0.490753
5366 1.02587 0.603188 -0.721537
5361 -0.742187 0.416479 1.33327
5362 -0.73566 -1.70858 -0.769582
5381 -1.42821 1.65269 -3.03866
5380 1.98284 -0.134364 -0.579719
5429 2.06837 -2.25471 -0.656089
5427 -3.38982 2.89289 1.73244
5428 0.578016 -1.25264 -0.0164138
5430 -4.23242 -2.37303 -0.507157
5445 -2.71408 -1.17768 -0.717906
5441 0.272847 -1.38526 0.181829
5491 -0.220011 2.03514 -2.03487
5493 -0.333035 1.55308 2.27627
5492 2.44621 0.989509 -0.387089
5494 1.97983 -2.39077 -1.66836
5490 1.78791 -1.08916 0.82874
5553 -1.29474 -1.15543 -1.03971
5555 3.37683 1.25981 -1.35479
5557 -1.61957 1.0494 -1.5214
5556 1.13409 0.684907 1.30162
5558 -0.890456 -1.57901 1.6826
5573 -0.241551 -0.112848 -1.26081
5619 1.37647 0.680141 0.892361
5621 -3.02703 1.69464 0.627862
5637 2.08476 2.15313 -0.999887
5572 2.14109 -1.0732 0.408091
5620 -2.02579 2.27725 1.07543
5622 1.12294 -1.95975 3.52833
5683 -0.63463 -4.90765 -1.08834
5685 -4.62117 -1.91169 -0.755803
5636 -0.168839 1.30382 -2.09752
5701 -2.53552 1.60081 -0.475465
5684 -0.399354 3.26455 1.1074
5686 1.8904 -1.92512 1.87038
5747 -0.769717 -2.04977 -0.374954
5749 3.12067 1.0464 0.391225
5700 1.94805 2.35927 1.7992
5765 1.8204 -1.50357 1.64121
5748 -0.432643 -1.34514 -2.27669
5750 -0.743191 0.144576 -0.61928
5811 -0.929005 -0.0562451 -3.14035
5813 -2.34748 1.32299 2.6024
5809 -2.57664 2.02553 -0.282856
5746 -2.09588 -3.8867 -0.165252
5812 -0.773709 -0.540955 -0.887236
5814 -1.72137 -2.57702 -0.00955834
5875 -0.624006 -0.313209 3.02844
5877 -0.16754 0.747863 2.90318
5873 0.803345 -1.25984 1.17666
5810 1.07452 1.05529 1.91016
5876 2.08597 -0.406843 0.852424
5878 0.45848 -0.26684 -0.966193
5939 -0.0474768 -2.4426 -0.769627
5941 1.89109 0.233922 2.33683
5874 0.440449 -0.0636008 -1.61346
5892 -0.611755 -1.82326 -0.172247
5940 -0.280642 2.39544 2.45125
5942 -0.529211 0.176895 1.54665
6003 -0.318762 -1.63607 -0.0878431
6005 -2.94206 1.12072 -3.80836
5938 0.454882 0.0385021 1.79322
6001 -0.284044 1.41949 0.196441
5953 -3.37877 2.65684 -3.18559
6004 -0.224954 -1.50193 0.0124197
6006 -1.32736 -2.85162 0.996746
6067 -1.06092 -1.45223 -1.93997
6069 -2.25965 -1.40327 -1.03913
6017 -2.15398 -2.29038 1.46727
6002 -0.588707 -1.81424 -1.53546
6085 -2.05263 -3.49031 -2.5025
6081 -3.71869 1.81077 4.35444
6068 -2.58661 -0.316769 1.54918
6070 -1.92069 -0.504914 3.68483
6131 -0.135154 -0.294096 0.668481
6133 0.523886 1.56451 -0.644443
6129 -0.407759 -0.604788 1.18311
6066 0.483902 1.14252 2.51038
6084 -2.92068 1.96563 0.354023
6149 3.2305 -0.0901639 -3.10654
6145 -2.71588 1.03765 -0.426321
6132 0.724747 -2.48954 1.37135
6134 1.16913 0.578712 0.515062
6195 1.10909 0.348083 -0.32454
6197 1.32678 -0.337232 -0.716779
6193 -2.12695 -3.26764 1.93199
6130 0.33949 0.577221 -0.985425
6148 -1.00542 2.34526 -0.334613
6213 0.63173 0.92409 2.11219
6209 -1.68221 -0.704419 -1.35089
6196 2.27938 -0.851427 2.58182
6198 -1.27238 -1.63762 -2.35277
6259 -0.173647 1.81121 -2.29225
6261 0.196008 1.22721 0.72859
6194 1.4822 -0.131582 -2.52968
6257 -1.33584 3.16858 -0.811464
6277 -0.892093 -0.935817 0.958629
6260 -2.02269 1.27657 0.532053
6262 -3.37816 -1.59977 -1.24853
6323 1.21234 5.37514 -0.704801
6325 2.56095 3.53729 1.12638
6326 3.48105 2.58122 0.459728
6276 -1.83041 0.125726 -0.59309
6324 3.20908 -2.24073 -0.0817987
6273 1.18937 -1.81314 -0.205614
6258 -1.43854 0.907301 3.0445
6321 -1.41455 -2.83191 -0.958046
6322 -4.40793 0.821639 2.12484
6387 1.03936 -0.232117 1.27818
6388 -2.60667 0.686535 -1.04703
6389 -2.98534 -1.11597 -3.68731
6390 -3.18881 1.97651 0.86858
6386 1.81213 1.15956 2.16438
6385 1.24108 -4.01322 0.218566
7 2.68858 -0.737036 -3.02602
10 -1.73257 -1.48189 4.518
11 1.56731 1.08059 2.28523
24 2.00862 -2.91602 -0.49016
25 -0.0519644 -0.0680813 -0.858242
28 -1.36816 -0.524055 -0.993279
9 1.48827 -2.05305 -0.625516
71 -0.873237 -0.105934 -0.490827
75 -0.25596 1.03752 -1.16599
89 3.06481 -3.51296 6.66854
74 -0.581673 6.46463 1.09149
88 -1.81933 0.401229 1.9363
92 4.05011 -2.54078 -1.85463
135 1.64617 -5.19165 2.09036
153 -0.270069 -2.43438 0.571157
139 -2.78086 -2.63255 3.46707
138 0.551419 -1.12594 -0.747346
152 -1.30183 -0.503287 1.19962
156 -2.80271 0.662803 -2.27256
199 0.631254 5.24305 -2.64772
203 2.91295 -0.0463974 1.84554
217 -0.455215 3.5546 0.299389
202 0.489571 0.193123 -2.18593
216 0.97938 -0.548011 -0.863397
220 -1.76476 -3.76058 -1.18154
263 1.56904 -0.749869 -7.0238
267 -3.86943 -1.60938 -1.22296
281 0.621772 -3.47615 -3.46258
266 0.96066 2.46943 0.749997
280 3.87855 -0.378245 -0.0318653
284 1.11862 0.65131 -0.0707331
327 3.79595 -0.168682 -4.41718
331 -0.888176 -2.52012 3.46303
345 -2.1441 -3.29527 1.42591
330 0.350553 1.89095 1.36685
344 0.0974868 1.73045 -1.65437
348 -3.53867 0.194207 1.16989
391 -0.554999 -3.09865 -2.91036
395 0.824972 0.841444 3.34353
409 0.0932566 -0.0846349 -0.066418
394 4.64654 -0.359601 -1.14513
408 0.94733 0.146761 0.828132
412 -0.520361 1.91761 -2.30052
455 -3.14774 1.09645 -3.73237
459 -2.41314 -3.61068 -3.14675
473 0.505921 0.6513 4.02999
458 0.537457 -4.67402 0.400579
472 2.72295 -3.33113 1.00343
476 -0.559578 1.29081 5.51809
519 2.47592 -1.11874 1.12391
523 0.0236181 -2.64727 2.38021
